#### DATA MINER
Timestamp: 1558419337074
Algorithm: pol1
Max index for prime numbers picking: 500
Iterations limit: 100000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","251333","127","1979","true","74069","216557","6","28","649"
"","8152951","3407","2393","true","225971","832417","17","19","216530"
"","506041","643","787","true","334530","483273","8","35","1129"
"","2798","2","1399","true","2789","1129","0","2","73"
"","4528871","3313","1367","true","2417678","1559611","6","67","33495"
"","732707","257","2851","true","706030","1593","10","15","11730"
"","98381","131","751","true","54641","88963","2","7","330"
"","7676533","2887","2659","true","1458781","560039","0","26","55"
"","691291","1049","659","true","494696","443953","8","20","9550"
"","10547","199","53","true","4967","3430","1","2","66"
"","4661981","1913","2437","true","915442","3813637","9","18","29419"
"","3037051","877","3463","true","2858766","3008733","18","66","148760"
"","837971","613","1367","true","111615","71770","146","2","12519"
"","194783","1787","109","true","130722","16354","5","18","808"
"","8131303","2801","2903","true","3913035","4249155","3","46","2205"
"","1353559","811","1669","true","1247452","1298545","0","33","73"
"","1977383","751","2633","true","1150460","855317","3","1","571"
"","3694979","1453","2543","true","2145952","434318","6","20","886"
"","7138163","3539","2017","true","1741019","2003229","9","65","942191"
"","2975369","1709","1741","true","439408","504350","33","49","20372"
"","507833","971","523","true","181813","83489","46","8","4250"
"","614443","3119","197","true","236103","257379","5","7","808"
"","7115569","2311","3079","true","3574435","1681726","8","28","4311"
"","3425887","3457","991","true","1477861","3012920","0","3","36"
"","323447","1787","181","true","180431","8879","0","18","76"
"","18949","2707","7","true","7164","9005","0","1","43"
"","2756141","1861","1481","true","1612856","2203775","1","40","1195"
"","83599","41","2039","true","22268","9394","9","7","1350"
"","115229","1889","61","true","57876","39576","1","1","947"
"","1735457","643","2699","true","1633009","564205","3","66","1769"
"","1384211","1471","941","true","943141","682774","4","14","853"
"","5251993","2939","1787","true","1720511","2163687","3","4","1196"
"","7467353","2777","2689","true","1340677","4177572","7","54","1254"
"","1314373","631","2083","true","1122128","174997","1","13","256"
"","441289","607","727","true","82247","163585","2","5","237"
"","21479","457","47","true","14814","15271","7","30","722"
"","7894373","2237","3529","true","6277221","6651295","1","13","158"
"","3950831","3089","1279","true","2521049","1619061","33","10","17002"
"","3953423","2113","1871","true","3605800","1860157","11","67","126279"
"","3608587","1571","2297","true","1310279","518495","17","9","840876"
"","4064041","1453","2797","true","629357","959188","19","10","11662"
"","545137","347","1571","true","405711","434859","10","6","15246"
"","10807117","3391","3187","true","4537262","1015627","3","71","32350"
"","4637621","2833","1637","true","1157685","565091","33","7","6179"
"","5312767","2621","2027","true","1762106","4036400","0","29","64"
"","1678097","2039","823","true","1602832","768310","1","31","281"
"","3631993","3217","1129","true","15839","1814336","45","13","21866"
"","249479","787","317","true","46133","211290","0","8","30"
"","2390161","1021","2341","true","1912650","1180593","2","25","1483"
"","676237","229","2953","true","66193","195349","0","28","65"
"","2045327","1151","1777","true","103037","1882483","16","16","9050"
"","7038091","2579","2729","true","1741345","3799011","49","17","19305"
"","3832057","1439","2663","true","1777308","2088879","59","32","4571"
"","6400127","3221","1987","true","124716","390974","4","5","1907"
"","1300219","547","2377","true","461106","929375","4","12","710"
"","1030501","379","2719","true","475199","365289","15","14","22128"
"","841699","2099","401","true","91989","161763","0","29","66"
"","2689097","1249","2153","true","1121573","622077","7","38","4636"
"","667201","193","3457","true","229663","538656","10","8","2061"
"","1837","11","167","true","1153","1821","4","5","141"
"","593683","269","2207","true","238027","374861","1","15","336"
"","1723717","727","2371","true","812070","1236479","3","34","1748"
"","7694179","2269","3391","true","6473081","6022078","6","27","2540"
"","6031841","3163","1907","true","1352711","2655192","8","82","183841"
"","2584541","2927","883","true","1997663","940712","4","14","47614"
"","431843","277","1559","true","12665","307316","3","23","6855"
"","141137","113","1249","true","20006","86902","1","4","167"
"","1574257","467","3371","true","621057","385689","15","19","22476"
"","752179","3373","223","true","542503","504593","14","5","2758"
"","6618721","2333","2837","true","6220962","3034084","35","27","173254"
"","1592531","587","2713","true","459629","983238","19","14","16628"
"","8417","443","19","true","1114","3698","3","1","175"
"","70943","1163","61","true","66263","261","2","10","164"
"","239651","367","653","true","190641","152767","5","9","641"
"","3759541","2591","1451","true","3024501","329861","44","58","996551"
"","5787407","2819","2053","true","3092586","3349115","2","21","3743"
"","811133","443","1831","true","107045","478722","11","10","1145"
"","1519537","563","2699","true","1460448","664929","18","5","14050"
"","1468583","1193","1231","true","351606","227275","8","25","2061"
"","87667","29","3023","true","3748","80917","7","2","584"
"","3515773","2423","1451","true","2373074","2644411","4","31","76353"
"","1350841","3527","383","true","297574","1193432","0","39","72"
"","4665571","1367","3413","true","2448733","1783198","7","72","10504"
"","36731","23","1597","true","32190","4406","5","2","296"
"","4329427","1231","3517","true","4042783","2688738","9","57","133328"
"","4426453","1993","2221","true","2539883","3687851","13","37","1609583"
"","2915291","2111","1381","true","642696","1087378","2","28","519"
"","20303","79","257","true","8605","12203","2","15","249"
"","2115989","1277","1657","true","518933","1407725","20","30","50346"
"","235831","2087","113","true","79697","4565","5","33","520"
"","113317","2411","47","true","82843","85254","0","33","70"
"","7831991","3167","2473","true","3640547","5270254","17","33","261992"
"","28963","11","2633","true","11699","27022","0","2","24"
"","57433","727","79","true","4935","5567","8","7","718"
"","45581","19","2399","true","18727","316","9","1","785"
"","3398137","3109","1093","true","2831658","2131045","19","13","76331"
"","3251351","2099","1549","true","2937405","1794243","9","33","15257"
"","1078729","331","3259","true","761321","1024135","5","32","3520"
"","862871","1051","821","true","565845","540621","10","2","29472"
"","668917","523","1279","true","56058","634166","40","3","5096"
"","1892479","1949","971","true","1652177","609462","6","81","1053"
"","1688023","2609","647","true","1001609","583647","10","45","149118"
"","2965789","3067","967","true","2490613","2334196","40","21","27378"
"","1498603","467","3209","true","46551","697082","1","4","2577"
"","5276321","3259","1619","true","75182","1587328","0","7","85"
"","2341657","1483","1579","true","25094","744349","3","58","546"
"","9408761","3169","2969","true","4300768","4110752","27","21","3093"
"","2641157","821","3217","true","2417274","2602820","7","18","1072"
"","850639","251","3389","true","15927","409746","7","16","1619"
"","6887653","3449","1997","true","3352127","3282232","67","11","60088"
"","1604887","751","2137","true","1335470","574707","2","4","245"
"","469277","2879","163","true","173769","251502","6","47","2369"
"","1937743","3023","641","true","107047","1612501","2","15","360"
"","1345529","827","1627","true","1192874","221976","0","15","60"
"","2958517","1319","2243","true","869727","569165","40","45","8513"
"","10299461","3469","2969","true","8493727","8968980","9","44","8600"
"","5954863","2837","2099","true","837926","2086206","2","37","38597"
"","116401","2707","43","true","87469","21034","0","1","26"
"","90653","337","269","true","37338","54554","7","15","1693"
"","10863431","3137","3463","true","3715400","2200229","3","58","15350"
"","514951","419","1229","true","1038","507609","5","14","2294"
"","620723","2473","251","true","339427","540478","0","3","41"
"","229657","179","1283","true","97337","205274","12","21","3755"
"","2503939","1163","2153","true","181091","1174293","40","20","18692"
"","49583","277","179","true","35746","24469","1","2","1423"
"","117983","929","127","true","42395","41633","2","2","98"
"","12469","337","37","true","1599","7704","3","2","141"
"","47683","41","1163","true","25832","19559","2","7","177"
"","2178361","2467","883","true","618887","781359","13","45","887202"
"","84563","103","821","true","67130","62186","6","14","613"
"","7921877","2357","3361","true","1594096","2305910","2","57","2713"
"","2592019","1601","1619","true","2556926","241756","0","50","84"
"","803617","3449","233","true","311338","43621","10","10","14910"
"","2018771","1847","1093","true","1639748","1800437","11","59","65221"
"","1678043","1171","1433","true","922488","304200","5","53","27949"
"","752051","227","3313","true","429953","456457","0","67","147"
"","2082701","1579","1319","true","1937801","619336","14","2","10790"
"","239497","1723","139","true","228783","196813","4","25","834"
"","1520413","1433","1061","true","770485","723196","0","18","48"
"","5422997","3083","1759","true","2181965","5348206","6","15","34525"
"","399121","1553","257","true","246812","57346","2","67","1731"
"","2388289","2909","821","true","1901651","1347476","4","18","879"
"","311989","3089","101","true","85867","26883","1","9","714"
"","5186","2593","2","true","2471","4341","0","2","54"
"","2669923","2081","1283","true","952430","999901","2","2","2570"
"","5697281","2251","2531","true","2761190","2257521","45","19","238208"
"","528179","1949","271","true","524659","431706","6","4","7987"
"","231521","127","1823","true","124988","120670","41","1","4577"
"","183173","1621","113","true","67788","72651","16","44","2538"
"","1017461","2039","499","true","512313","583678","27","19","2767"
"","1213127","1979","613","true","674927","1181551","13","20","1720"
"","1931117","1579","1223","true","581682","1906463","21","29","15827"
"","3162197","2719","1163","true","2704898","847821","8","43","11755"
"","773627","1723","449","true","586555","204905","2","23","1416"
"","1952017","1327","1471","true","630919","283245","0","10","46"
"","3833287","1709","2243","true","873420","2503806","3","49","74394"
"","164323","2251","73","true","84809","160218","5","6","858"
"","63983","587","109","true","47210","38992","0","16","59"
"","8164763","3533","2311","true","7950063","3947411","6","30","11462"
"","56803","43","1321","true","18019","12735","0","44","71"
"","6954473","2819","2467","true","6389298","6542252","6","71","79916"
"","1564177","977","1601","true","411066","1009967","26","12","5296"
"","1666831","1571","1061","true","756482","410862","2","60","414"
"","4680931","2957","1583","true","1439277","1041944","14","65","2978089"
"","1245271","1907","653","true","790095","177581","26","9","55092"
"","148321","83","1787","true","14512","24638","31","5","7068"
"","1324903","2543","521","true","127209","1225998","4","55","1904"
"","2139629","3307","647","true","718726","740077","4","16","10994"
"","4138921","1987","2083","true","3823900","1811069","0","10","43"
"","2449009","859","2851","true","489992","1487842","110","53","62522"
"","259087","97","2671","true","247646","195751","0","3","30"
"","7038091","2729","2579","true","3238388","4796647","15","17","5813"
"","324271","97","3343","true","157012","29978","5","91","1946"
"","1838887","1511","1217","true","9970","1797743","4","51","39104"
"","2845","5","569","true","511","2221","0","3","25"
"","149801","59","2539","true","79545","99857","15","46","2749"
"","148081","373","397","true","82371","136363","10","29","1344"
"","1085629","419","2591","true","49233","948310","6","58","4213"
"","3429607","1979","1733","true","1839958","3337270","17","26","64215"
"","7582097","2477","3061","true","1937766","6134397","47","19","5742832"
"","33743","41","823","true","12793","3281","4","7","986"
"","2022961","1013","1997","true","806925","628637","10","6","3663"
"","6313471","3533","1787","true","3346629","2954466","0","23","52"
"","2591503","2371","1093","true","1858078","2549947","21","5","74216"
"","2168839","3373","643","true","65764","238731","4","1","1312"
"","9206489","2789","3301","true","2932302","2780456","14","22","186539"
"","1048757","419","2503","true","237861","392053","1","14","313"
"","365311","911","401","true","145910","200570","10","17","92312"
"","8789633","2851","3083","true","6279024","5092069","34","86","4005969"
"","1284629","1697","757","true","151718","1051128","0","29","79"
"","6545183","2027","3229","true","1220401","2641328","38","35","28597"
"","149573","373","401","true","145339","21831","29","29","6470"
"","601561","211","2851","true","326432","342890","0","1","24"
"","5846363","2399","2437","true","1345479","4662236","1","26","8478"
"","7566947","3407","2221","true","1240011","7236331","21","21","1310952"
"","2914981","1553","1877","true","263238","1965677","25","2","185312"
"","3819839","1607","2377","true","2199149","979436","5","15","1084"
"","2394107","2909","823","true","1263897","7176","31","8","5850"
"","3044953","1831","1663","true","1850473","578278","53","13","23477"
"","1777999","2393","743","true","1226161","1575371","34","15","91493"
"","435989","2777","157","true","216802","204242","28","6","2586"
"","3444191","1193","2887","true","703264","1985092","56","8","23938"
"","5015009","3319","1511","true","29913","4487363","10","26","509252"
"","40181","23","1747","true","11214","39136","32","2","2863"
"","477923","2087","229","true","115646","123994","5","14","1240"
"","1191317","467","2551","true","956650","446686","7","19","4555"
"","7346741","2083","3527","true","510785","3849834","2","1","1244"
"","140963","1931","73","true","46951","73985","20","54","5340"
"","3797267","2617","1451","true","2323387","1638515","3","31","6628"
"","1369579","433","3163","true","179264","1232753","16","30","19497"
"","4025309","1487","2707","true","3785530","3517870","0","10","45"
"","127943","1319","97","true","91691","36886","28","3","2113"
"","60113","47","1279","true","29487","6410","4","4","283"
"","1645717","2129","773","true","383640","451664","3","53","12190"
"","594043","503","1181","true","355362","302217","26","14","6716"
"","2215937","3457","641","true","1050592","892906","8","4","1853"
"","6479393","2357","2749","true","4092694","2566999","10","21","6386"
"","629633","509","1237","true","391644","192116","2","46","980"
"","61973","29","2137","true","732","40172","5","2","243"
"","485213","1039","467","true","180076","34839","6","19","5785"
"","3499303","2963","1181","true","2509589","2945150","57","23","46398"
"","374393","107","3499","true","139265","282324","23","2","2908"
"","10096883","3559","2837","true","4274213","1547856","36","37","290009"
"","29461","1733","17","true","10911","21434","0","6","56"
"","1222787","521","2347","true","770857","637078","9","29","47264"
"","2692607","1879","1433","true","2621852","231608","10","18","23867"
"","4464989","1279","3491","true","1969388","3652050","7","61","2729"
"","7533013","2861","2633","true","2984116","887003","33","75","68881"
"","1751999","2683","653","true","1181801","248664","19","9","5120"
"","1793557","1511","1187","true","204852","596201","3","26","924"
"","150853","61","2473","true","18285","97463","2","10","318"
"","75433","313","241","true","56538","24003","0","13","48"
"","4823893","2251","2143","true","778206","1982572","0","29","61"
"","1662071","2371","701","true","802928","286050","15","34","14573"
"","78181","2113","37","true","48091","56712","2","2","228"
"","6584909","3527","1867","true","4764068","2834799","16","58","449967"
"","1562023","2131","733","true","1119624","1320466","4","14","858"
"","46951","29","1619","true","18625","46900","27","2","2089"
"","154009","337","457","true","70750","131073","18","11","8641"
"","3468473","1249","2777","true","1825726","2692150","5","3","2429"
"","4903309","2161","2269","true","2394982","3782344","27","1","15710"
"","3715357","2371","1567","true","3221768","2519752","9","41","63936"
"","1325563","3461","383","true","784338","419339","6","3","15977"
"","1580927","613","2579","true","299530","836518","17","6","2177"
"","1510499","1279","1181","true","1301733","763274","16","5","3717"
"","4403807","1549","2843","true","3141563","1919073","67","13","40231"
"","274819","1381","199","true","232135","11444","11","6","1549"
"","70517","151","467","true","32037","4951","5","19","778"
"","1349449","2467","547","true","689467","699335","9","7","16963"
"","156137","193","809","true","144043","6820","2","8","221"
"","59201","1117","53","true","11787","54233","9","12","661"
"","5407009","1993","2713","true","2349018","4224431","2","37","65181"
"","7406263","2917","2539","true","110891","2926642","97","46","55017"
"","5502767","1667","3301","true","5386720","2434463","21","50","87200"
"","706","353","2","true","461","257","0","2","52"
"","8068211","3083","2617","true","939320","3233072","7","86","53247"
"","9617639","3313","2903","true","6305725","8212996","12","14","34395"
"","217513","491","443","true","144602","98530","14","10","926"
"","450097","683","659","true","205352","311900","21","26","11280"
"","1094383","941","1163","true","944648","345703","4","20","579"
"","5372057","2083","2579","true","5238453","4826019","10","16","1429"
"","434219","181","2399","true","282810","153214","10","14","20332"
"","969601","821","1181","true","157815","570778","1","4","323"
"","377977","547","691","true","112348","250548","48","40","24639"
"","10344991","3067","3373","true","7244944","2252904","2","17","445"
"","6867083","3253","2111","true","3016333","4926788","10","17","2570"
"","1315777","701","1877","true","575404","1137606","25","20","20499"
"","359999","601","599","true","38197","200467","4","19","21355"
"","74813","79","947","true","12190","17483","9","1","1822"
"","206981","787","263","true","133213","39560","8","35","31282"
"","1369453","1303","1051","true","122702","299910","2","32","82927"
"","7891339","2741","2879","true","4050882","290908","23","16","1187579"
"","6385817","1931","3307","true","3732970","6372647","13","16","146188"
"","2865263","811","3533","true","2156809","2077331","3","4","5796"
"","8516687","2393","3559","true","7096493","8297779","7","52","35565"
"","612673","2699","227","true","217838","321350","6","23","85268"
"","2774147","2857","971","true","1503683","569444","1","43","549"
"","1377461","2473","557","true","825607","183943","6","2","3200"
"","4066651","2221","1831","true","873051","757698","14","16","62017"
"","2767841","977","2833","true","635391","2309694","4","9","964"
"","3870313","3541","1093","true","1192615","2121665","5","1","1942"
"","1173143","953","1231","true","1068367","995738","16","35","3116"
"","2966813","1163","2551","true","465805","2912757","4","20","2419"
"","34817","941","37","true","25763","15699","18","1","918"
"","9168703","3037","3019","true","163439","382103","47","125","2988939"
"","214169","2711","79","true","23017","134168","1","2","666"
"","6949601","2389","2909","true","5791496","5129743","5","47","1464"
"","11203601","3191","3511","true","2373129","7867844","47","12","18468"
"","1671667","2819","593","true","730431","626063","3","23","4986"
"","5150417","3217","1601","true","3935259","1543365","64","54","71922"
"","907799","2957","307","true","905946","458033","13","6","2652"
"","575083","541","1063","true","546516","535696","4","17","5781"
"","712259","389","1831","true","375306","615319","4","13","808"
"","246149","1879","131","true","222268","76334","3","7","1786"
"","5435923","1567","3469","true","769512","316649","7","9","63653"
"","2344063","3557","659","true","528349","1066093","0","20","59"
"","190067","2677","71","true","178504","36078","4","5","2908"
"","8119513","2293","3541","true","421922","561795","9","33","905"
"","9723607","2803","3469","true","6345184","2788177","34","3","26690"
"","4294793","1217","3529","true","1346159","2734756","4","51","128262"
"","1766953","991","1783","true","1085524","806062","8","22","7213"
"","898999","773","1163","true","510143","835576","14","53","59637"
"","9893791","2857","3463","true","6347314","5415932","48","4","102755"
"","1428101","881","1621","true","451072","1044866","5","41","20896"
"","124483","281","443","true","113589","66943","1","4","147"
"","1120037","1021","1097","true","552190","744165","13","52","130216"
"","9296687","3547","2621","true","3320436","9078773","38","11","29751"
"","4424099","3049","1451","true","2505730","2501","21","56","66645"
"","1209667","937","1291","true","379037","319069","11","16","2630"
"","6874141","2161","3181","true","255955","4904266","42","50","88982"
"","2351429","883","2663","true","1992831","1854355","8","4","17129"
"","740647","401","1847","true","467222","679627","1","59","23598"
"","1421359","743","1913","true","1040801","452345","6","15","2240"
"","80581","1321","61","true","45900","63102","0","10","31"
"","1024487","2377","431","true","747743","908506","2","2","309"
"","2122819","613","3463","true","1281832","1964714","13","2","1866"
"","1005259","347","2897","true","986501","662750","36","11","27976"
"","5445569","1627","3347","true","4961877","4285783","30","41","139249"
"","6237271","1877","3323","true","2820470","3757556","1","88","18483"
"","1119187","2953","379","true","943386","1021839","0","14","67"
"","4541543","2417","1879","true","1296743","2899214","0","23","52"
"","45571","199","229","true","9875","37934","0","5","24"
"","9945401","2897","3433","true","3447775","9209908","14","41","26523"
"","6788167","2003","3389","true","4994422","2218831","16","32","23123"
"","216299","73","2963","true","75049","29351","3","6","475"
"","3476003","2467","1409","true","1712472","3444306","10","71","91649"
"","5940589","2749","2161","true","5387353","5439584","9","21","23991"
"","3155491","1093","2887","true","2251010","2923681","19","24","60313"
"","4461101","3083","1447","true","2723596","3247706","1","86","3687"
"","627959","2267","277","true","247114","503285","12","15","5419"
"","399419","3049","131","true","307471","379914","7","7","1828"
"","780359","3109","251","true","219229","5879","23","16","19648"
"","3887159","2503","1553","true","3489109","2327465","1","67","7399"
"","4961683","1471","3373","true","1492949","4255487","50","14","15384"
"","1291993","1373","941","true","290510","959161","2","15","194"
"","813793","1933","421","true","473004","187566","17","12","1737"
"","11203601","3511","3191","true","6927585","10968746","6","7","1836"
"","3808279","1997","1907","true","1146130","1567577","26","82","47566"
"","3502361","3301","1061","true","3205865","2526825","37","2","4517"
"","6158461","2753","2237","true","5569835","1646137","51","10","13716"
"","5257333","1811","2903","true","252747","2099055","24","7","9843"
"","365971","719","509","true","73958","47490","14","46","5829"
"","5134531","2281","2251","true","2225079","2006103","10","10","689867"
"","2193923","1531","1433","true","859861","1557997","0","18","83"
"","1987259","1439","1381","true","1767128","1584836","21","28","2187"
"","4256899","1307","3257","true","3372030","2217949","10","20","10257"
"","86809","47","1847","true","35918","57397","4","3","826"
"","4885003","3467","1409","true","1070267","4707150","0","146","240"
"","255863","331","773","true","68486","107544","10","1","101072"
"","9025633","2687","3359","true","779088","1719608","32","71","88921"
"","3486437","1951","1787","true","1495622","2980333","55","41","131406"
"","482653","983","491","true","411801","400988","1","4","198"
"","8971867","3517","2551","true","2007169","5369421","28","21","20277"
"","7085321","3037","2333","true","6850168","3625962","12","27","722805"
"","1936873","691","2803","true","32205","334929","2","9","265"
"","44951","79","569","true","35017","29961","13","7","3574"
"","7742173","2729","2837","true","5479587","5899463","1","20","2783"
"","3008461","1777","1693","true","1115297","1807734","2","38","1590"
"","4762619","1667","2857","true","2556685","3701914","13","50","256833"
"","517159","277","1867","true","350903","360875","2","25","5527"
"","453727","733","619","true","432965","301025","8","14","2502"
"","489341","2459","199","true","194824","431435","11","6","15990"
"","3211253","1931","1663","true","964191","1937415","8","16","9048"
"","5061479","1483","3413","true","2785511","857611","3","58","75735"
"","4888193","2381","2053","true","3276384","1716104","0","39","74"
"","5671","107","53","true","5361","2900","49","9","1385"
"","23453","47","499","true","17361","9230","1","4","83"
"","153061","269","569","true","98382","88140","22","29","25397"
"","6191399","1933","3203","true","276282","4094258","1","68","282"
"","3236381","1619","1999","true","3004065","7296","24","50","60659"
"","427649","2239","191","true","168790","109962","2","15","397"
"","717287","257","2791","true","127870","20958","8","5","1092"
"","5513141","3011","1831","true","3017130","5119118","21","16","2876"
"","3355279","1301","2579","true","2497807","571026","31","38","25709"
"","1361527","599","2273","true","731480","612279","0","27","112"
"","666713","1021","653","true","466972","108475","20","5","8064"
"","47851","439","109","true","9202","28386","2","1","95"
"","223373","1607","139","true","115862","204247","10","7","1199"
"","3028279","1583","1913","true","504097","92517","18","65","1566399"
"","6992939","2017","3467","true","6607191","2912047","7","65","3544783"
"","10561","59","179","true","1962","2499","0","21","103"
"","836321","269","3109","true","578625","415073","6","15","2674"
"","306277","1879","163","true","202342","94436","4","1","2171"
"","565091","281","2011","true","202161","510418","15","4","2177"
"","2658433","3457","769","true","2360433","1493770","16","7","4190"
"","2585281","1669","1549","true","1003810","239408","8","89","556456"
"","3477731","1801","1931","true","1762747","370496","10","16","6689"
"","1386997","1493","929","true","932892","622348","39","40","10132"
"","2311429","1433","1613","true","1206269","1504333","2","18","3747"
"","2836441","1237","2293","true","2396951","917499","82","9","10356"
"","2853259","2333","1223","true","520641","2406507","5","34","3543"
"","5421601","1907","2843","true","903312","4127274","40","16","782574"
"","2195377","2707","811","true","34750","1080940","8","14","51209"
"","283891","313","907","true","112584","24631","16","9","1433"
"","9263633","3407","2719","true","6466805","3886474","3","10","36365"
"","1959767","1297","1511","true","1522844","700546","10","8","5895"
"","3693497","1669","2213","true","3685149","3309624","4","89","91518"
"","570701","2957","193","true","4950","23478","40","8","67737"
"","1107973","367","3019","true","928457","379425","8","10","4136"
"","678361","419","1619","true","618008","605857","19","14","10855"
"","3099521","1801","1721","true","2338794","595426","0","20","52"
"","4367333","1223","3571","true","3374178","139343","0","34","82"
"","610369","1307","467","true","201947","507785","10","10","11037"
"","4855943","2347","2069","true","2269484","268761","9","33","13991"
"","3942343","2087","1889","true","764566","2891219","30","33","52028"
"","2371723","1823","1301","true","2265999","966200","18","31","130185"
"","230837","359","643","true","89236","84569","4","4","226"
"","3054853","1031","2963","true","1308465","2229148","12","15","9717"
"","643843","659","977","true","430552","261189","7","20","1892"
"","2527571","1567","1613","true","344288","2113431","4","7","148169"
"","27553","59","467","true","18378","18850","17","3","1585"
"","8159003","2683","3041","true","2943880","2316058","12","5","3170"
"","503059","857","587","true","223550","365604","7","14","4147"
"","5516947","3251","1697","true","1247505","1922911","9","3","110372"
"","1185059","3301","359","true","1064126","1153253","5","22","1199"
"","73979","29","2551","true","36358","20031","1","2","86"
"","3733997","1637","2281","true","3105545","981934","3","10","2173"
"","9598723","3469","2767","true","4150393","2750291","6","39","184628"
"","3717827","2953","1259","true","3245092","1990067","18","56","304878"
"","182093","863","211","true","14615","20312","19","7","2639"
"","2913917","1249","2333","true","2834293","1908784","13","20","16164"
"","731429","2699","271","true","201498","92827","4","10","1708"
"","189247","97","1951","true","153821","110656","9","4","1924"
"","1553861","577","2693","true","382428","638263","0","55","85"
"","138287","2267","61","true","24202","87703","8","10","739"
"","4742033","1801","2633","true","2217121","120757","26","5","5636"
"","316111","1117","283","true","217877","306120","10","12","1521"
"","3495937","1487","2351","true","2476653","3429820","21","6","5547"
"","2264989","1499","1511","true","1744759","894066","0","26","86"
"","1013539","929","1091","true","106877","840029","10","7","1356"
"","2003207","1373","1459","true","1079809","1518968","9","86","107612"
"","16505","3301","5","true","15565","7190","0","3","36"
"","4254941","3221","1321","true","3899732","3284521","13","9","42832"
"","680899","349","1951","true","558558","226888","2","41","10045"
"","3078143","2741","1123","true","1869270","1981651","37","63","493576"
"","6198781","2333","2657","true","3422471","814177","8","27","7730"
"","2788571","3061","911","true","2532289","2648607","3","19","3929"
"","4351549","1451","2999","true","793426","1507188","3","38","28270"
"","18499","1423","13","true","14344","5400","1","4","69"
"","5368157","2221","2417","true","1312294","263982","0","101","157"
"","1379051","2953","467","true","817101","720899","15","4","110984"
"","7786991","2621","2971","true","7693169","2214645","11","19","71142"
"","5124473","1987","2579","true","1301093","1718363","4","28","712"
"","3677761","3371","1091","true","501701","161230","19","10","9576"
"","6772009","2543","2663","true","4914406","2246799","0","25","63"
"","3740273","3391","1103","true","3033780","1511221","278","8","45895"
"","2124539","1423","1493","true","2063674","1438977","7","2","1029"
"","4389163","1931","2273","true","1066634","245959","2","10","471"
"","3709037","3109","1193","true","3476594","1284749","22","39","3738"
"","8108599","3449","2351","true","7730348","6840506","46","47","200403"
"","246163","1237","199","true","104271","164884","0","7","30"
"","68807","83","829","true","13404","27182","2","5","221"
"","6335489","3163","2003","true","1977288","73162","3","50","1152"
"","8366221","2437","3433","true","3951527","3537237","79","32","22173"
"","1835203","2069","887","true","937907","202584","12","32","45005"
"","97621","2381","41","true","3526","17835","2","7","321"
"","21439","1949","11","true","16561","16935","1","2","77"
"","10129571","3041","3331","true","8755667","5484625","47","25","34627"
"","4660939","1951","2389","true","1362020","1335741","2","28","8981"
"","638479","839","761","true","450009","247810","22","19","9788"
"","8436157","2551","3307","true","4398759","3234695","1","46","281"
"","5434391","2543","2137","true","2173340","4200111","3","12","549"
"","1126921","3229","349","true","473043","937213","2","29","1758"
"","665257","199","3343","true","592132","595117","16","1","17093"
"","1049021","719","1459","true","579494","233711","17","86","27556"
"","1340513","1657","809","true","1123919","343472","9","85","3361"
"","2081567","2063","1009","true","1387676","1518846","18","49","128656"
"","554831","2003","277","true","321691","351736","14","27","3994"
"","4545631","2927","1553","true","3258772","2207979","6","87","1649086"
"","53869","103","523","true","14130","31331","4","14","557"
"","9004447","3319","2713","true","1173618","6195265","5","93","899306"
"","801739","283","2833","true","758027","340602","3","5","590"
"","794197","3323","239","true","460937","598123","16","16","5093"
"","3364967","1913","1759","true","2304577","823499","20","26","45653"
"","1242463","373","3331","true","123179","107886","5","1","687"
"","3262873","1013","3221","true","2758270","310862","32","17","54756"
"","115607","193","599","true","68881","85093","2","8","778"
"","1772807","2113","839","true","45075","779200","26","9","9636"
"","255421","163","1567","true","194676","248140","1","10","83"
"","6645631","3571","1861","true","5897044","6457691","0","31","70"
"","106889","1201","89","true","42521","51599","2","14","471"
"","127097","853","149","true","44781","9021","0","14","44"
"","2804357","827","3391","true","148228","1707123","5","22","2761"
"","684583","503","1361","true","65666","368472","20","7","1378"
"","1048519","2857","367","true","519152","64889","20","34","15877"
"","490757","449","1093","true","413781","43805","3","2","289"
"","123689","179","691","true","5155","78366","1","21","4031"
"","764311","359","2129","true","203665","678622","4","7","1999"
"","3732067","3209","1163","true","1056254","847669","41","35","15171"
"","5821379","2719","2141","true","4393619","1147133","9","10","172111"
"","1473517","983","1499","true","556433","748118","10","42","63055"
"","5210011","1489","3499","true","5092867","1301873","19","54","27381"
"","3581023","2297","1559","true","1776541","793425","15","73","343139"
"","966061","631","1531","true","787523","229719","2","2","392"
"","25573","107","239","true","7715","19592","1","9","83"
"","4871731","1889","2579","true","3725783","2101013","23","16","19492"
"","2210863","1901","1163","true","2097400","127964","0","126","207"
"","5115989","1973","2593","true","2283276","773931","1","15","4848"
"","4758781","2663","1787","true","1273896","1540159","99","18","36024"
"","315853","257","1229","true","7898","274664","11","4","883"
"","933353","601","1553","true","39956","842892","0","38","62"
"","8148149","2357","3457","true","7071764","2758454","9","57","396178"
"","2048597","1031","1987","true","468452","1845868","5","28","1021"
"","102073","103","991","true","57977","81761","0","4","35"
"","1140011","2539","449","true","181429","453972","1","23","173"
