"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","2225677","2579","863","true","977163","1712439","3","9","761"
"","3184417","1571","2027","true","1981058","1822387","6","60","29970"
"","20081","467","43","true","9846","15917","6","19","384"
"","6309403","3461","1823","true","5928636","301050","38","51","303106"
"","3421601","2503","1367","true","3043404","2730529","25","45","31241"
"","828251","269","3079","true","124635","818924","2","15","1338"
"","4004963","2311","1733","true","1465221","670237","2","30","1400"
"","7014229","2287","3067","true","6867231","5611668","11","62","26548"
"","1921019","1151","1669","true","1485967","658143","14","89","564044"
"","6004709","3449","1741","true","1128321","1200750","61","47","19227"
"","716113","883","811","true","128826","153967","5","14","7154"
"","861193","277","3109","true","272027","329089","4","25","23657"
"","371743","883","421","true","305200","211317","14","10","4048"
"","1047001","811","1291","true","993049","905461","2","14","5347"
"","999497","499","2003","true","174875","685352","12","3","895"
"","2544667","1087","2341","true","1029944","2331083","4","10","1901"
"","620783","1789","347","true","169404","33380","1","6","89"
"","2133629","1663","1283","true","919007","1678543","9","17","2292"
"","1013141","2287","443","true","667902","101305","5","10","3826"
"","8989","89","101","true","7994","3853","4","9","1787"
"","2828803","937","3019","true","1931646","2746836","22","16","17299"
"","3334631","1063","3137","true","309627","521164","31","32","158496"
"","953893","1409","677","true","112767","246136","0","24","57"
"","1169429","2791","419","true","949986","498723","15","14","6626"
"","3272293","2843","1151","true","3149844","1333167","28","2","12378"
"","3952409","1193","3313","true","1720665","3870802","35","9","27511"
"","4594613","2621","1753","true","4252975","3765469","0","11","56"
"","92839","353","263","true","14105","27519","4","18","485"
"","2622901","823","3187","true","2243106","649778","13","4","271386"
"","4169071","1787","2333","true","3589722","3277100","15","27","2860"
"","3288647","1223","2689","true","2418707","312701","49","14","123065"
"","6030719","1789","3371","true","910192","1656205","20","6","2308"
"","4452029","1759","2531","true","2360663","1409007","8","22","10972"
"","6292157","2851","2207","true","617540","5909926","13","55","261209"
"","6333689","2557","2477","true","670618","3836224","14","99","792360"
"","7513061","2311","3251","true","6326433","3118765","0","28","66"
"","956359","3529","271","true","473442","915985","1","9","906"
"","46513","193","241","true","2115","764","0","8","56"
"","2209183","761","2903","true","1004072","1424905","8","23","1668"
"","1235749","3313","373","true","323851","168140","5","9","799"
"","1133021","859","1319","true","835861","107429","36","6","3958"
"","1197299","1753","683","true","237388","1056039","34","21","22122"
"","355673","179","1987","true","272126","127852","5","21","1302"
"","4532701","3511","1291","true","301101","2912794","15","28","3598"
"","3987133","1187","3359","true","695094","3086899","42","10","123512"
"","1588589","3121","509","true","12066","168116","22","20","17600"
"","227959","257","887","true","221645","141815","11","8","4137"
"","328261","103","3187","true","249175","306340","3","14","19663"
"","1448263","829","1747","true","347563","264663","33","35","10225"
"","1681769","479","3511","true","998184","1349770","11","19","4504"
"","8176433","3469","2357","true","6931408","7942561","16","57","988727"
"","770977","953","809","true","113691","432437","27","21","2524"
"","8397679","2789","3011","true","3091587","6518105","13","4","4692"
"","421999","881","479","true","419224","409165","2","19","699"
"","1400713","2069","677","true","166759","1113882","27","24","8511"
"","3278441","929","3529","true","2929706","2195674","5","40","1682"
"","9765787","3371","2897","true","234025","5590544","14","32","73842"
"","251479","1303","193","true","135536","22824","14","8","1480"
"","3504383","1871","1873","true","2345632","300316","1","39","39173"
"","10797313","3371","3203","true","2051625","3284780","0","68","164"
"","2863087","1031","2777","true","1220340","1012065","1","3","248"
"","69373","401","173","true","65582","6589","32","4","5940"
"","3190009","1049","3041","true","2760017","564415","11","7","4330"
"","964567","1933","499","true","833677","335675","67","2","8556"
"","2072149","1571","1319","true","407720","1131951","9","60","2114"
"","569017","251","2267","true","153964","377605","12","16","2105"
"","2127781","1429","1489","true","1664041","100715","1","10","694"
"","9757","11","887","true","1227","1304","0","2","33"
"","2543449","1619","1571","true","659134","2365240","4","60","3512"
"","992041","1949","509","true","162524","336602","9","46","700184"
"","789707","607","1301","true","766978","94361","25","38","9179"
"","429713","701","613","true","251549","354533","4","6","414"
"","2851763","1213","2351","true","1482504","1438836","4","1","687"
"","1047911","839","1249","true","670187","45687","4","5","2889"
"","7166359","2203","3253","true","3502331","766205","14","31","6818"
"","5006321","1913","2617","true","414684","4709369","23","54","64141"
"","431957","461","937","true","180742","189175","12","16","1427"
"","5073283","2417","2099","true","352544","486880","6","42","23816"
"","3650771","3541","1031","true","816706","306802","3","8","408"
"","10879177","3169","3433","true","8268719","1845576","200","32","61956"
"","3778037","1567","2411","true","1126865","847189","3","61","67654"
"","2366293","2969","797","true","251795","2268205","14","38","23217"
"","2481463","1217","2039","true","1313785","2300661","6","19","20075"
"","608291","347","1753","true","584182","337009","0","4","33"
"","1609651","1213","1327","true","1236265","402934","10","1","1397"
"","3698161","1493","2477","true","1802575","1569737","5","99","529660"
"","1797689","1109","1621","true","1515115","111121","4","3","4387"
"","400423","179","2237","true","173088","358711","1","21","480"
"","249083","83","3001","true","75600","225913","3","5","238"
"","144329","1429","101","true","94450","85259","3","9","560"
"","1992707","2741","727","true","582609","1514623","33","1","4783"
"","3324973","2141","1553","true","1312507","590362","30","67","2134837"
"","33949","1997","17","true","26517","32858","0","6","51"
"","3627709","2797","1297","true","2945296","1518596","24","8","10036"
"","54763","23","2381","true","4300","51920","6","47","650"
"","307421","173","1777","true","283434","151936","13","26","1178"
"","332377","509","653","true","297256","127250","4","9","4745"
"","124829","2903","43","true","8852","90122","9","1","549"
"","3623549","1979","1831","true","3045285","1375413","28","16","7953"
"","2833277","3083","919","true","2510704","2020507","4","19","43871"
"","925763","569","1627","true","568217","689414","2","29","10300"
"","4376269","1871","2339","true","1193965","2385792","9","10","314138"
"","9288107","2857","3251","true","3739599","4529592","0","63","111"
"","4255903","2917","1459","true","106652","913479","8","86","10099"
"","8017621","2377","3373","true","2395254","1288910","188","22","73990"
"","947201","283","3347","true","315004","577345","11","8","4016"
"","1947559","1889","1031","true","1257639","996957","6","39","27564"
"","750947","2711","277","true","556105","58059","10","4","41432"
"","1318763","1307","1009","true","549039","1165538","4","14","32035"
"","6541357","3061","2137","true","3179726","2748052","20","4","3007"
"","512489","677","757","true","30354","456545","0","10","63"
"","1761061","839","2099","true","1164301","1676930","7","9","9884"
"","5586407","1583","3529","true","928703","3518491","1","9","40636"
"","1102469","2777","397","true","660216","740410","29","29","19775"
"","1361719","2207","617","true","118178","989943","12","17","3010"
"","3250361","1453","2237","true","1088168","104487","2","20","220"
"","1412449","3371","419","true","551387","468844","53","14","24989"
"","1946339","2531","769","true","467930","1234823","42","22","21546"
"","288593","131","2203","true","76744","114734","13","7","4445"
"","158789","97","1637","true","74532","103438","4","1","1002"
"","2990431","1091","2741","true","2520500","2949263","5","28","743"
"","237533","1327","179","true","29862","137441","7","21","2101"
"","6767939","3203","2113","true","3420745","5438635","61","68","873232"
"","4582607","1571","2917","true","231853","555479","14","60","3656"
"","821539","991","829","true","573229","688185","7","10","4180"
"","305323","3023","101","true","144022","57566","11","9","1506"
"","5102959","1429","3571","true","4707563","2882782","11","31","2950"
