#### DATA MINER - 1557690624519
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"8051","83","97","true","3","3784","6","54"
"1003","17","59","true","3","902","6","35"
"253","23","11","true","3","100","5","31"
"1073","29","37","true","3","112","6","50"
"6497","73","89","true","3","2264","4","38"
"1501","19","79","true","3","381","6","19"
"1387","19","73","true","3","1242","4","33"
"2047","89","23","2047","3","1","11","40"
"2881","43","67","true","3","947","7","21"
"8633","89","97","true","3","7567","6","19"
"2407","83","29","true","3","1451","7","20"
"3337","47","71","true","3","356","7","28"
"1643","53","31","true","3","280","5","47"
"899","29","31","true","3","94","5","26"
"121","11","11","121","3","1","5","23"
"1643","31","53","true","3","280","5","41"
"323","17","19","323","3","1","6","27"
"6887","97","71","true","3","6209","6","29"
"4171","97","43","true","3","3008","6","51"
"1121","19","59","true","3","666","6","35"
"2201","31","71","true","3","1582","5","25"
"6499","97","67","true","3","3978","6","36"
"2479","67","37","true","3","963","6","35"
"851","23","37","true","3","519","6","26"
"5723","59","97","true","3","4560","6","42"
"943","23","41","true","3","124","4","26"
"323","17","19","323","3","1","6","26"
"4087","61","67","true","3","1831","5","26"
"1219","23","53","true","3","599","11","25"
"3569","43","83","true","3","1119","7","26"
"2231","97","23","true","3","680","6","135"
"2813","29","97","true","3","1359","6","38"
"1261","97","13","true","3","729","3","41"
"451","11","41","true","3","411","4","18"
"1537","53","29","true","3","407","7","28"
"1079","13","83","true","3","729","3","22"
"1403","61","23","true","3","123","5","21"
"1927","41","47","true","3","1272","4","55"
"2419","59","41","true","3","1846","4","28"
"4757","71","67","true","3","143","7","26"
"6241","79","79","true","3","3319","13","50"
"893","19","47","true","3","495","6","21"
"341","31","11","341","3","1","5","18"
"1457","47","31","true","3","807","5","25"
"1577","83","19","true","3","381","6","19"
"6889","83","83","true","3","1578","41","103"
"703","37","19","703","3","1","6","42"
"1363","29","47","true","3","262","7","36"
"2279","53","43","true","3","990","7","21"
"1457","31","47","true","3","807","5","40"
"4331","71","61","true","3","3783","5","19"
"2993","73","41","2993","3","1","4","38"
"2993","41","73","2993","3","1","4","20"
"3053","71","43","3053","3","1","7","20"
"781","11","71","true","3","375","5","41"
"4087","67","61","true","3","1831","5","18"
"403","13","31","true","3","326","3","40"
"3551","67","53","true","3","1341","11","41"
"817","19","43","true","3","514","6","19"
"1633","23","71","true","3","285","7","35"
"4453","61","73","true","3","1972","4","40"
"2231","23","97","true","3","680","6","25"
"1541","67","23","1541","3","1","11","38"
"3127","59","53","true","3","3075","13","59"
"2627","37","71","true","3","2517","6","27"
"2759","89","31","true","3","2140","5","18"
"3827","43","89","true","3","1463","7","51"
"2449","79","31","true","3","2264","5","41"
"1691","89","19","true","3","1426","6","54"
"583","11","53","true","3","386","5","24"
"4661","59","79","true","3","1423","13","29"
"1517","41","37","true","3","1395","4","23"
"341","11","31","341","3","1","5","26"
"5329","73","73","true","3","2410","4","41"
"2813","97","29","true","3","1359","6","20"
"1121","19","59","true","3","666","6","35"
"1513","17","89","true","3","358","6","25"
"1537","29","53","true","3","407","7","36"
"2773","47","59","true","3","2257","23","41"
"1079","83","13","true","3","729","3","37"
"803","11","73","true","3","147","4","17"
"6499","97","67","true","3","3978","6","27"
"2747","41","67","true","3","411","4","17"
"731","17","43","true","3","256","6","19"
"793","13","61","true","3","729","3","21"
"3139","43","73","true","3","1607","4","17"
"2263","31","73","true","3","1242","4","17"
"3649","41","89","true","3","1641","4","22"
"3293","89","37","true","3","2850","6","43"
"1411","83","17","true","3","630","6","19"
"1207","71","17","true","3","103","6","19"
"793","13","61","true","3","729","3","23"
"703","19","37","703","3","1","6","26"
"1139","67","17","true","3","494","6","22"
"323","19","17","323","3","1","6","23"
"1219","23","53","true","3","599","11","51"
"3127","59","53","true","3","3075","13","33"
"1643","53","31","true","3","280","5","49"
"7387","83","89","true","3","3205","11","184"
"1037","17","61","true","3","611","5","35"
"2407","83","29","true","3","1451","7","321"
"1007","19","53","true","3","77","6","28"
"1333","31","43","true","3","838","5","36"
"793","61","13","true","3","729","3","46"
"901","53","17","true","3","766","6","20"
"1219","53","23","true","3","599","11","47"
"2759","31","89","true","3","2140","5","27"
"2911","41","71","true","3","2379","4","17"
"6241","79","79","true","3","3319","13","46"
"1247","43","29","1247","3","1","7","20"
"559","13","43","true","3","170","3","49"
"3589","97","37","3589","3","1","6","35"
"5429","61","89","true","3","4454","5","27"
"1007","19","53","true","3","77","6","43"
"4559","97","47","true","3","777","6","50"
"1333","43","31","true","3","838","5","18"
"4087","67","61","true","3","1831","5","38"
"2407","29","83","true","3","1451","7","21"
"4187","79","53","4187","3","1","13","27"
"649","59","11","true","3","199","5","18"
"4189","71","59","true","3","3054","7","42"
"2201","31","71","true","3","1582","5","41"
"3599","61","59","true","3","2441","5","40"
"1003","17","59","true","3","902","6","19"
"1403","23","61","true","3","123","5","41"
"2047","89","23","2047","3","1","11","40"
"7387","83","89","true","3","3205","11","49"
"551","19","29","true","3","286","6","26"
"3953","59","67","true","3","2212","11","25"
"989","43","23","true","3","216","7","20"
"7663","79","97","true","3","6306","6","19"
"1219","53","23","true","3","599","11","40"
"4187","53","79","4187","3","1","13","48"
"4757","71","67","true","3","143","7","36"
"2231","97","23","true","3","680","6","19"
"3901","47","83","true","3","1787","23","55"
"2923","37","79","true","3","223","6","20"
"2117","73","29","true","3","1242","4","68"
"2623","43","61","true","3","1526","5","27"
"2263","31","73","true","3","1242","4","35"
"583","53","11","true","3","386","5","19"
"1387","19","73","true","3","1242","4","37"
"3953","67","59","true","3","2212","11","27"
"5917","61","97","true","3","1648","5","23"
"1739","47","37","true","3","260","6","44"
"1909","23","83","true","3","300","11","25"
"1643","53","31","true","3","280","5","27"
"1241","17","73","true","3","220","4","17"
"589","19","31","true","3","125","5","24"
"2867","47","61","true","3","1465","5","18"
"629","37","17","629","3","1","6","57"
"2759","31","89","true","3","2140","5","34"
"4189","71","59","true","3","3054","7","21"
"6499","67","97","true","3","3978","6","35"
"2581","89","29","true","3","929","7","47"
"6499","67","97","true","3","3978","6","25"
"1271","41","31","true","3","1149","4","28"
"737","67","11","true","3","89","5","35"
"1643","53","31","true","3","280","5","21"
"2059","71","29","2059","3","1","7","22"
"1357","23","59","true","3","737","11","28"
"3481","59","59","true","3","1063","29","50"
"4183","47","89","true","3","802","11","26"
"1067","11","97","true","3","969","5","18"
"1739","37","47","true","3","260","6","30"
"2773","47","59","true","3","2257","23","58"
"1189","29","41","true","3","575","4","27"
"893","19","47","true","3","495","6","36"
"143","13","11","true","3","14","3","24"
"1769","29","61","true","3","123","5","36"
"473","43","11","true","3","408","5","24"
"2059","29","71","2059","3","1","7","50"
"3589","97","37","3589","3","1","6","35"
"1241","73","17","true","3","220","4","40"
"1007","53","19","true","3","77","6","19"
"943","41","23","true","3","124","4","17"
"5141","97","53","true","3","2038","6","20"
"3139","43","73","true","3","1607","4","32"
"2263","31","73","true","3","1242","4","17"
"1003","17","59","true","3","902","6","35"
"7081","73","97","true","3","6498","4","40"
"5917","97","61","true","3","1648","5","23"
"4307","73","59","true","3","1315","4","17"
"1073","29","37","true","3","112","6","19"
"989","23","43","true","3","216","7","21"
"899","31","29","true","3","94","5","18"
"3713","79","47","true","3","2450","13","34"
"4819","79","61","true","3","3844","5","18"
"943","41","23","true","3","124","4","33"
"611","13","47","true","3","118","3","30"
"1271","41","31","true","3","1149","4","43"
"2573","31","83","true","3","621","5","19"
"2263","73","31","true","3","1242","4","89"
"5963","89","67","5963","3","1","11","29"
"799","47","17","true","3","307","6","90"
"4399","53","83","true","3","1326","13","85"
"481","37","13","true","3","248","3","21"
"703","19","37","703","3","1","6","20"
"961","31","31","true","3","187","5","41"
"3901","83","47","true","3","1787","23","60"
"143","11","13","true","3","14","3","31"
"1769","61","29","true","3","123","5","42"
"5329","73","73","true","3","2410","4","48"
"583","11","53","true","3","386","5","18"
"6557","83","79","true","3","4978","13","36"
"1037","17","61","true","3","611","5","53"
"2809","53","53","true","3","2015","13","35"
"2773","47","59","true","3","2257","23","44"
"1541","67","23","1541","3","1","11","32"
"2701","73","37","true","3","877","4","38"
"1241","73","17","true","3","220","4","24"
"667","23","29","true","3","262","7","43"
"4717","89","53","true","3","4362","11","42"
"629","37","17","629","3","1","6","19"
"4559","97","47","true","3","777","6","31"
"2257","61","37","true","3","306","5","18"
"6241","79","79","true","3","3319","13","44"
"2279","43","53","true","3","990","7","27"
"5293","79","67","true","3","1274","11","26"
"6557","83","79","true","3","4978","13","28"
"799","47","17","true","3","307","6","24"
"7387","83","89","true","3","3205","11","41"
"3293","89","37","true","3","2850","6","41"
"667","29","23","true","3","262","7","28"
"437","23","19","true","3","381","6","26"
"3551","67","53","true","3","1341","11","59"
"4171","97","43","true","3","3008","6","20"
"5141","97","53","true","3","2038","6","57"
"1067","97","11","true","3","969","5","42"
"3569","43","83","true","3","1119","7","20"
"2209","47","47","true","3","518","23","42"
"1003","17","59","true","3","902","6","36"
"473","11","43","true","3","408","5","25"
"979","89","11","true","3","716","5","36"
"323","17","19","323","3","1","6","18"
"611","13","47","true","3","118","3","38"
"731","17","43","true","3","256","6","35"
"2923","37","79","true","3","223","6","42"
"893","47","19","true","3","495","6","19"
"7081","73","97","true","3","6498","4","42"
"529","23","23","true","3","139","11","24"
"4189","71","59","true","3","3054","7","34"
"979","11","89","true","3","716","5","21"
"1411","83","17","true","3","630","6","28"
"2501","61","41","true","3","2338","4","34"
"1207","71","17","true","3","103","6","46"
"493","29","17","true","3","460","6","22"
"1273","19","67","true","3","628","6","19"
"1591","37","43","true","3","815","6","28"
"1073","29","37","true","3","112","6","20"
"899","29","31","true","3","94","5","41"
"3431","73","47","true","3","2118","4","26"
"869","79","11","true","3","210","5","49"
"2923","37","79","true","3","223","6","51"
"3239","41","79","true","3","1723","4","24"
"4661","59","79","true","3","1423","13","36"
"319","29","11","true","3","210","5","25"
"299","23","13","true","3","131","3","16"
"1157","13","89","true","3","729","3","16"
"5767","73","79","true","3","2118","4","18"
"799","17","47","true","3","307","6","19"
"803","73","11","true","3","147","4","24"
"3977","41","97","true","3","2133","4","17"
"4399","83","53","true","3","1326","13","33"
"781","11","71","true","3","375","5","18"
"6319","71","89","true","3","5468","7","36"
"5041","71","71","true","3","2273","7","28"
"1333","31","43","true","3","838","5","39"
"3403","83","41","true","3","1641","4","19"
"5429","61","89","true","3","4454","5","35"
"1067","97","11","true","3","969","5","35"
"1891","31","61","1891","3","1","5","18"
"289","17","17","true","3","137","6","34"
"143","11","13","true","3","14","3","21"
"1943","67","29","true","3","813","7","20"
"781","11","71","true","3","375","5","25"
"1739","37","47","true","3","260","6","24"
"689","13","53","true","3","40","3","21"
"121","11","11","121","3","1","5","23"
"403","13","31","true","3","326","3","15"
"1943","67","29","true","3","813","7","36"
"6241","79","79","true","3","3319","13","36"
"533","13","41","true","3","196","3","16"
"4819","79","61","true","3","3844","5","35"
"1357","23","59","true","3","737","11","25"
"533","13","41","true","3","196","3","17"
"2231","97","23","true","3","680","6","31"
"451","11","41","true","3","411","4","44"
"3403","83","41","true","3","1641","4","26"
"4331","61","71","true","3","3783","5","18"
"3551","53","67","true","3","1341","11","41"
"2059","71","29","2059","3","1","7","20"
"8051","83","97","true","3","3784","6","25"
"1577","19","83","true","3","381","6","22"
"1037","17","61","true","3","611","5","135"
"1207","17","71","true","3","103","6","26"
"2173","53","41","true","3","206","4","47"
"1261","13","97","true","3","729","3","49"
"1403","23","61","true","3","123","5","30"
"187","17","11","true","3","67","5","42"
"1159","19","61","true","3","733","5","42"
"767","13","59","true","3","729","3","25"
"779","19","41","true","3","83","4","41"
"3007","31","97","true","3","1551","5","48"
"697","41","17","true","3","288","4","23"
"1633","23","71","true","3","285","7","21"
"1961","53","37","true","3","1296","6","20"
"7081","73","97","true","3","6498","4","20"
"3293","37","89","true","3","2850","6","26"
"1577","83","19","true","3","381","6","24"
"493","29","17","true","3","460","6","43"
"2419","59","41","true","3","1846","4","26"
"1541","67","23","1541","3","1","11","33"
"671","11","61","671","3","1","5","35"
"1711","29","59","true","3","871","7","21"
"3551","67","53","true","3","1341","11","48"
"3149","47","67","true","3","2212","11","41"
"2773","47","59","true","3","2257","23","69"
"3431","73","47","true","3","2118","4","18"
"2021","43","47","true","3","732","7","36"
"1343","79","17","true","3","460","6","26"
"1891","61","31","1891","3","1","5","26"
"1349","19","71","true","3","742","6","43"
"899","31","29","true","3","94","5","18"
"667","23","29","true","3","262","7","21"
"3599","61","59","true","3","2441","5","18"
"1517","41","37","true","3","1395","4","32"
"5063","83","61","true","3","123","5","24"
"4187","79","53","4187","3","1","13","33"
"6497","89","73","true","3","2264","4","23"
"3139","43","73","true","3","1607","4","17"
"8633","89","97","true","3","7567","6","29"
"7387","89","83","true","3","3205","11","41"
"5723","97","59","true","3","4560","6","26"
"1333","43","31","true","3","838","5","41"
"247","13","19","true","3","235","3","21"
"2077","67","31","true","3","156","5","41"
"4087","61","67","true","3","1831","5","18"
"3901","47","83","true","3","1787","23","63"
"4189","71","59","true","3","3054","7","37"
"697","41","17","true","3","288","4","16"
"817","43","19","true","3","514","6","26"
"1943","29","67","true","3","813","7","22"
"2021","47","43","true","3","732","7","24"
"5917","61","97","true","3","1648","5","28"
"2501","61","41","true","3","2338","4","24"
"2407","83","29","true","3","1451","7","327"
"1517","37","41","true","3","1395","4","169"
"1927","47","41","true","3","1272","4","54"
"961","31","31","true","3","187","5","28"
"1037","61","17","true","3","611","5","59"
"2911","41","71","true","3","2379","4","59"
"3239","41","79","true","3","1723","4","33"
"1541","23","67","1541","3","1","11","27"
"2479","67","37","true","3","963","6","21"
"779","19","41","true","3","83","4","38"
"143","11","13","true","3","14","3","17"
"1333","31","43","true","3","838","5","41"
"4819","79","61","true","3","3844","5","25"
"4453","73","61","true","3","1972","4","26"
"4331","71","61","true","3","3783","5","18"
"3713","47","79","true","3","2450","13","28"
"3233","53","61","true","3","916","5","18"
"2759","31","89","true","3","2140","5","42"
"3481","59","59","true","3","1063","29","49"
"4819","61","79","true","3","3844","5","23"
"1027","79","13","true","3","729","3","47"
"1513","17","89","true","3","358","6","26"
"803","73","11","true","3","147","4","40"
"1121","59","19","true","3","666","6","48"
"2623","61","43","true","3","1526","5","40"
"851","37","23","true","3","519","6","19"
"2407","29","83","true","3","1451","7","36"
"1633","23","71","true","3","285","7","20"
"1763","41","43","true","3","575","4","16"
"319","11","29","true","3","210","5","18"
"323","17","19","323","3","1","6","19"
"7081","97","73","true","3","6498","4","19"
"5963","89","67","5963","3","1","11","44"
"2059","71","29","2059","3","1","7","46"
"1961","37","53","true","3","1296","6","37"
"1349","71","19","true","3","742","6","27"
"5893","83","71","true","3","4190","7","21"
"817","19","43","true","3","514","6","20"
"1363","29","47","true","3","262","7","21"
"5251","89","59","true","3","4985","11","44"
"3649","89","41","true","3","1641","4","50"
"2501","41","61","true","3","2338","4","25"
"901","53","17","true","3","766","6","29"
"3953","59","67","true","3","2212","11","26"
"2993","73","41","2993","3","1","4","22"
"3569","43","83","true","3","1119","7","41"
"3569","43","83","true","3","1119","7","20"
"1207","17","71","true","3","103","6","19"
"4559","47","97","true","3","777","6","26"
"187","11","17","true","3","67","5","18"
"923","13","71","true","3","729","3","69"
"671","11","61","671","3","1","5","43"
"3713","79","47","true","3","2450","13","159"
"3397","79","43","true","3","2753","7","21"
"671","61","11","671","3","1","5","26"
"5293","79","67","true","3","1274","11","32"
"1343","17","79","true","3","460","6","21"
"1517","37","41","true","3","1395","4","33"
"1411","83","17","true","3","630","6","19"
"6319","89","71","true","3","5468","7","27"
"1343","79","17","true","3","460","6","21"
"7663","97","79","true","3","6306","6","41"
"6889","83","83","true","3","1578","41","110"
"989","43","23","true","3","216","7","32"
"1079","83","13","true","3","729","3","23"
"3403","83","41","true","3","1641","4","47"
"3599","61","59","true","3","2441","5","33"
"1517","41","37","true","3","1395","4","26"
"589","31","19","true","3","125","5","41"
"1349","71","19","true","3","742","6","22"
"3713","79","47","true","3","2450","13","28"
"7663","97","79","true","3","6306","6","19"
"589","31","19","true","3","125","5","24"
"4183","47","89","true","3","802","11","42"
"361","19","19","true","3","324","6","42"
"2291","29","79","true","3","146","7","34"
"1387","73","19","true","3","1242","4","40"
"4183","89","47","true","3","802","11","26"
"4187","53","79","4187","3","1","13","51"
"1007","53","19","true","3","77","6","27"
"481","37","13","true","3","248","3","24"
"1247","43","29","1247","3","1","7","20"
"4453","61","73","true","3","1972","4","41"
"1541","67","23","1541","3","1","11","24"
"5141","53","97","true","3","2038","6","27"
"1679","73","23","true","3","147","4","24"
"4307","59","73","true","3","1315","4","23"
"5767","73","79","true","3","2118","4","41"
"1591","43","37","true","3","815","6","25"
"979","11","89","true","3","716","5","41"
"1273","19","67","true","3","628","6","25"
"1739","47","37","true","3","260","6","35"
"361","19","19","true","3","324","6","26"
"3007","31","97","true","3","1551","5","50"
"7921","89","89","true","3","802","11","32"
"5561","67","83","true","3","1877","11","26"
"3953","67","59","true","3","2212","11","25"
"1219","53","23","true","3","599","11","40"
"2291","79","29","true","3","146","7","19"
"1241","17","73","true","3","220","4","17"
"689","53","13","true","3","40","3","22"
"2173","53","41","true","3","206","4","23"
"1073","37","29","true","3","112","6","38"
"1403","61","23","true","3","123","5","35"
"3007","31","97","true","3","1551","5","18"
"8633","89","97","true","3","7567","6","22"
"1349","71","19","true","3","742","6","52"
"2117","29","73","true","3","1242","4","39"
"3071","37","83","true","3","630","6","23"
"2537","43","59","true","3","517","7","27"
"2993","73","41","2993","3","1","4","32"
"1763","41","43","true","3","575","4","16"
"2491","47","53","true","3","2121","13","34"
"3149","47","67","true","3","2212","11","25"
"2501","41","61","true","3","2338","4","39"
"1241","73","17","true","3","220","4","30"
"4453","73","61","true","3","1972","4","42"
"3397","79","43","true","3","2753","7","33"
"4819","61","79","true","3","3844","5","34"
"2407","29","83","true","3","1451","7","21"
"2701","37","73","true","3","877","4","40"
"4453","73","61","true","3","1972","4","23"
"1577","19","83","true","3","381","6","18"
"1891","61","31","1891","3","1","5","18"
"689","13","53","true","3","40","3","16"
"2813","29","97","true","3","1359","6","35"
"3901","83","47","true","3","1787","23","56"
"901","53","17","true","3","766","6","35"
"2291","29","79","true","3","146","7","19"
"913","11","83","true","3","870","5","21"
"289","17","17","true","3","137","6","391"
"1763","43","41","true","3","575","4","39"
"3827","43","89","true","3","1463","7","22"
"1147","31","37","true","3","528","5","34"
"319","29","11","true","3","210","5","18"
"2263","73","31","true","3","1242","4","26"
"3233","61","53","true","3","916","5","26"
"209","19","11","true","3","144","5","24"
"583","53","11","true","3","386","5","40"
"629","17","37","629","3","1","6","19"
"1763","41","43","true","3","575","4","41"
"5141","97","53","true","3","2038","6","42"
"3007","97","31","true","3","1551","5","39"
"8633","89","97","true","3","7567","6","19"
"949","13","73","true","3","729","3","40"
"2923","37","79","true","3","223","6","26"
"1739","37","47","true","3","260","6","26"
"5063","83","61","true","3","123","5","26"
"2911","71","41","true","3","2379","4","40"
"2279","53","43","true","3","990","7","21"
"1849","43","43","true","3","1076","7","20"
"1387","73","19","true","3","1242","4","20"
"1457","31","47","true","3","807","5","43"
"2809","53","53","true","3","2015","13","53"
"4171","97","43","true","3","3008","6","31"
"437","19","23","true","3","381","6","25"
"901","53","17","true","3","766","6","41"
"3139","43","73","true","3","1607","4","24"
"3827","89","43","true","3","1463","7","22"
"3599","59","61","true","3","2441","5","42"
"3431","47","73","true","3","2118","4","23"
"121","11","11","121","3","1","5","26"
"3713","47","79","true","3","2450","13","44"
"3397","79","43","true","3","2753","7","30"
"1139","67","17","true","3","494","6","20"
"899","29","31","true","3","94","5","34"
"1739","47","37","true","3","260","6","414"
"4819","79","61","true","3","3844","5","42"
"2117","73","29","true","3","1242","4","29"
"1027","13","79","true","3","729","3","22"
"559","43","13","true","3","170","3","35"
"209","11","19","true","3","144","5","40"
"3481","59","59","true","3","1063","29","68"
"5893","83","71","true","3","4190","7","21"
"5251","59","89","true","3","4985","11","25"
"1739","47","37","true","3","260","6","21"
"323","19","17","323","3","1","6","102"
"4559","97","47","true","3","777","6","57"
"893","47","19","true","3","495","6","36"
"1691","19","89","true","3","1426","6","21"
"629","37","17","629","3","1","6","41"
"901","17","53","true","3","766","6","28"
"1357","59","23","true","3","737","11","25"
"2173","53","41","true","3","206","4","41"
"3713","79","47","true","3","2450","13","51"
"3977","41","97","true","3","2133","4","23"
"1241","73","17","true","3","220","4","32"
"2627","71","37","true","3","2517","6","20"
"2911","71","41","true","3","2379","4","32"
"949","73","13","true","3","729","3","38"
"583","11","53","true","3","386","5","34"
"1189","29","41","true","3","575","4","32"
"871","13","67","true","3","729","3","23"
"943","41","23","true","3","124","4","17"
"1817","79","23","true","3","484","11","41"
"2279","43","53","true","3","990","7","21"
"1763","43","41","true","3","575","4","23"
"4183","47","89","true","3","802","11","27"
"2117","29","73","true","3","1242","4","22"
"5723","97","59","true","3","4560","6","22"
"979","11","89","true","3","716","5","18"
"667","23","29","true","3","262","7","35"
"6887","71","97","true","3","6209","6","67"
"989","23","43","true","3","216","7","25"
"221","13","17","true","3","66","3","48"
"2491","53","47","true","3","2121","13","29"
"2021","47","43","true","3","732","7","43"
"2881","67","43","true","3","947","7","38"
"1271","31","41","true","3","1149","4","42"
"5963","67","89","5963","3","1","11","41"
"3149","67","47","true","3","2212","11","26"
"1027","13","79","true","3","729","3","16"
"323","17","19","323","3","1","6","26"
"3569","83","43","true","3","1119","7","21"
"3869","53","73","true","3","3651","4","53"
"5141","53","97","true","3","2038","6","44"
"3763","71","53","true","3","3693","7","20"
"3599","59","61","true","3","2441","5","40"
"943","41","23","true","3","124","4","19"
"6241","79","79","true","3","3319","13","51"
"2117","73","29","true","3","1242","4","33"
"8051","83","97","true","3","3784","6","20"
"3403","83","41","true","3","1641","4","17"
"559","13","43","true","3","170","3","39"
"781","71","11","true","3","375","5","27"
"799","17","47","true","3","307","6","19"
"391","23","17","true","3","358","6","34"
"1649","17","97","1649","3","1","6","21"
"2449","79","31","true","3","2264","5","18"
"3869","73","53","true","3","3651","4","25"
"2581","89","29","true","3","929","7","44"
"1403","23","61","true","3","123","5","26"
"2881","67","43","true","3","947","7","20"
"3293","37","89","true","3","2850","6","41"
"4331","71","61","true","3","3783","5","28"
"2479","37","67","true","3","963","6","20"
"4897","59","83","true","3","2361","29","50"
"1241","73","17","true","3","220","4","25"
"5141","97","53","true","3","2038","6","25"
"979","11","89","true","3","716","5","18"
"2773","47","59","true","3","2257","23","63"
"1207","17","71","true","3","103","6","26"
"1633","71","23","true","3","285","7","65"
"589","31","19","true","3","125","5","19"
"2021","43","47","true","3","732","7","36"
"3977","41","97","true","3","2133","4","48"
"2773","59","47","true","3","2257","23","57"
"451","11","41","true","3","411","4","24"
"1909","83","23","true","3","300","11","25"
"1961","37","53","true","3","1296","6","20"
"5251","89","59","true","3","4985","11","48"
"689","53","13","true","3","40","3","35"
"1633","71","23","true","3","285","7","27"
"1769","61","29","true","3","123","5","29"
"2581","29","89","true","3","929","7","38"
"3239","79","41","true","3","1723","4","39"
"3901","83","47","true","3","1787","23","73"
"731","43","17","true","3","256","6","40"
"913","11","83","true","3","870","5","19"
"2759","89","31","true","3","2140","5","42"
"1457","47","31","true","3","807","5","34"
"3139","43","73","true","3","1607","4","49"
"989","23","43","true","3","216","7","20"
"451","11","41","true","3","411","4","16"
"2047","23","89","2047","3","1","11","24"
"1633","23","71","true","3","285","7","24"
"1027","13","79","true","3","729","3","22"
"1457","31","47","true","3","807","5","36"
"2491","47","53","true","3","2121","13","32"
"2881","67","43","true","3","947","7","20"
"2501","41","61","true","3","2338","4","26"
"517","47","11","true","3","243","5","18"
"4453","73","61","true","3","1972","4","23"
"3827","43","89","true","3","1463","7","36"
"533","13","41","true","3","196","3","22"
"4717","89","53","true","3","4362","11","46"
"2183","59","37","true","3","371","6","40"
"4819","79","61","true","3","3844","5","18"
"611","13","47","true","3","118","3","35"
"943","41","23","true","3","124","4","16"
"451","41","11","true","3","411","4","22"
"1403","23","61","true","3","123","5","17"
"1147","31","37","true","3","528","5","52"
"1763","43","41","true","3","575","4","17"
"473","11","43","true","3","408","5","38"
"5917","61","97","true","3","1648","5","33"
"1333","31","43","true","3","838","5","23"
"6059","83","73","true","3","147","4","37"
"2183","59","37","true","3","371","6","18"
"3431","47","73","true","3","2118","4","22"
"1711","29","59","true","3","871","7","35"
"2759","89","31","true","3","2140","5","23"
"7921","89","89","true","3","802","11","25"
"3869","73","53","true","3","3651","4","32"
"1357","59","23","true","3","737","11","24"
"209","11","19","true","3","144","5","16"
"3071","83","37","true","3","630","6","18"
"4087","67","61","true","3","1831","5","39"
"1403","61","23","true","3","123","5","24"
"3071","83","37","true","3","630","6","35"
"671","11","61","671","3","1","5","57"
"1927","47","41","true","3","1272","4","16"
"5141","53","97","true","3","2038","6","41"
"893","19","47","true","3","495","6","59"
"3337","71","47","true","3","356","7","23"
"341","31","11","341","3","1","5","18"
"4559","47","97","true","3","777","6","51"
"1349","19","71","true","3","742","6","20"
"121","11","11","121","3","1","5","31"
"3139","73","43","true","3","1607","4","24"
"869","79","11","true","3","210","5","24"
"3551","67","53","true","3","1341","11","31"
"1261","13","97","true","3","729","3","21"
"7387","83","89","true","3","3205","11","26"
"583","53","11","true","3","386","5","27"
"1147","31","37","true","3","528","5","19"
"1079","83","13","true","3","729","3","16"
"4891","73","67","true","3","3359","4","25"
"4897","83","59","true","3","2361","29","48"
"1891","31","61","1891","3","1","5","26"
"1763","43","41","true","3","575","4","24"
"1157","13","89","true","3","729","3","24"
"2573","83","31","true","3","621","5","23"
"1357","59","23","true","3","737","11","24"
"3149","47","67","true","3","2212","11","32"
"2173","53","41","true","3","206","4","23"
"3953","67","59","true","3","2212","11","24"
"1369","37","37","true","3","1000","6","37"
"7081","73","97","true","3","6498","4","26"
"2623","61","43","true","3","1526","5","18"
"667","29","23","true","3","262","7","40"
"1241","17","73","true","3","220","4","36"
"949","13","73","true","3","729","3","37"
"4087","67","61","true","3","1831","5","41"
"559","13","43","true","3","170","3","22"
"3233","53","61","true","3","916","5","23"
"4559","47","97","true","3","777","6","18"
"4171","97","43","true","3","3008","6","19"
"533","41","13","true","3","196","3","21"
"5723","97","59","true","3","4560","6","18"
"341","31","11","341","3","1","5","17"
"407","11","37","true","3","232","5","17"
"4331","61","71","true","3","3783","5","18"
"4087","67","61","true","3","1831","5","31"
"949","73","13","true","3","729","3","21"
"3007","97","31","true","3","1551","5","18"
"731","17","43","true","3","256","6","18"
"1943","67","29","true","3","813","7","34"
"403","13","31","true","3","326","3","22"
"4399","53","83","true","3","1326","13","32"
"793","61","13","true","3","729","3","15"
"4331","71","61","true","3","3783","5","18"
"1817","79","23","true","3","484","11","27"
"4757","67","71","true","3","143","7","20"
"517","47","11","true","3","243","5","17"
"1849","43","43","true","3","1076","7","20"
"551","19","29","true","3","286","6","25"
"187","17","11","true","3","67","5","17"
"1027","13","79","true","3","729","3","22"
"391","23","17","true","3","358","6","26"
"527","31","17","true","3","373","5","34"
"3293","89","37","true","3","2850","6","30"
"5429","61","89","true","3","4454","5","43"
"1537","29","53","true","3","407","7","33"
"1769","61","29","true","3","123","5","34"
"5429","89","61","true","3","4454","5","20"
"767","59","13","true","3","729","3","47"
"1541","67","23","1541","3","1","11","30"
"4661","79","59","true","3","1423","13","68"
"3551","67","53","true","3","1341","11","35"
"5329","73","73","true","3","2410","4","26"
"1369","37","37","true","3","1000","6","40"
"3649","41","89","true","3","1641","4","24"
"2747","41","67","true","3","411","4","17"
"2993","41","73","2993","3","1","4","23"
"1247","43","29","1247","3","1","7","21"
"3127","53","59","true","3","3075","13","345"
"1189","41","29","true","3","575","4","19"
"6497","89","73","true","3","2264","4","17"
"697","41","17","true","3","288","4","30"
